TotalCharges,Contract_Month-to-month,InternetService_Fiber optic,PaymentMethod_Electronic check,TechSupport_No,OnlineSecurity_No,SeniorCitizen,PaperlessBilling_Yes,StreamingTV_Yes,StreamingMovies_Yes,tenure,Contract_Two year,InternetService_DSL,MultipleLines_No,PaperlessBilling_No,PaymentMethod_Credit card (automatic),TechSupport_Yes,OnlineSecurity_Yes,PhoneService_Yes,Dependents_Yes,Churn
262.3,1,0,1,1,1,0,1,0,0,5,0,1,1,0,0,0,0,1,0,0
3886.85,0,0,0,0,0,1,1,1,1,59,1,1,0,0,1,1,1,0,0,0
5917.55,0,0,0,0,1,0,1,1,1,70,1,1,0,0,0,1,0,1,0,0
914.0,1,1,0,1,1,0,1,0,0,14,0,0,1,0,1,0,0,1,0,1
2139.1,1,0,0,1,1,0,1,0,0,44,0,1,0,0,0,0,0,1,0,0
5948.7,0,1,0,1,0,0,1,1,0,64,1,0,0,0,1,0,1,1,0,0
3624.35,0,0,0,0,0,0,0,1,1,58,1,1,0,1,0,1,1,0,1,0
4753.85,0,1,1,0,1,1,0,1,1,46,0,0,0,1,0,1,0,1,0,0
5780.7,1,1,1,1,1,1,1,1,1,58,0,0,0,0,0,0,0,1,0,0
6869.7,0,1,0,1,1,0,1,1,1,72,1,0,0,0,1,0,0,1,0,0
1172.95,1,0,1,1,1,1,1,1,0,30,0,1,0,0,0,0,0,0,0,1
662.95,1,0,0,1,0,1,0,0,0,11,0,1,0,1,0,0,1,1,0,0
1765.95,1,0,1,1,1,1,1,1,1,34,0,1,0,0,0,0,0,0,0,0
2431.95,0,0,0,1,0,0,0,0,1,54,1,1,0,1,0,0,1,0,0,0
155.35,1,0,1,1,1,0,1,1,1,3,0,1,0,0,0,0,0,0,0,1
1859.2,0,0,0,0,0,0,0,0,0,72,1,0,0,1,0,0,0,1,1,0
3303.05,1,1,1,0,1,0,1,0,0,40,0,0,0,0,0,1,0,1,1,1
134.35,1,0,0,1,1,0,0,1,1,2,0,1,1,1,0,0,0,1,1,1
3409.1,0,0,0,1,1,0,0,0,1,54,1,1,0,1,1,0,0,1,1,0
709.5,1,0,0,1,0,0,0,0,0,14,0,1,1,1,0,0,1,1,0,0
70.5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
953.45,1,1,1,1,1,0,1,0,1,10,0,0,0,0,0,0,0,1,0,1
50.15,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
19.75,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
3665.55,0,0,0,0,0,0,1,0,0,56,0,1,0,0,0,1,1,1,0,0
5515.8,0,0,0,0,0,0,1,1,1,68,1,1,1,0,0,1,1,1,0,0
272.0,0,0,0,0,0,0,1,0,0,14,0,0,1,0,0,0,0,1,1,0
6668.0,0,1,1,0,0,0,1,1,1,68,1,0,1,0,0,1,1,1,1,0
4052.4,1,1,1,1,1,1,1,0,0,55,0,0,0,0,0,0,0,1,0,0
664.4,1,0,1,1,0,0,1,1,0,16,0,1,0,0,0,0,1,0,0,0
718.55,1,1,1,1,1,1,1,0,1,9,0,0,1,0,0,0,0,1,0,0
937.6,1,0,1,1,0,0,1,1,0,14,0,1,1,0,0,0,1,1,1,1
5812.6,1,1,1,1,1,1,1,1,1,58,0,0,0,0,0,0,0,1,0,1
2546.85,1,0,0,1,0,0,1,0,1,53,0,1,0,0,0,0,1,0,0,0
6944.5,0,1,0,1,0,0,1,1,0,70,1,0,0,0,1,0,1,1,0,0
1346.3,1,1,1,1,1,1,1,1,1,14,0,0,0,0,0,0,0,1,1,0
1544.05,0,0,0,0,0,0,1,1,0,22,0,1,1,0,0,1,1,1,1,1
765.15,1,1,0,1,0,0,1,0,0,10,0,0,0,0,1,0,1,1,0,0
692.55,0,0,0,0,0,0,0,0,0,29,1,0,0,1,0,0,0,1,1,0
69.6,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4059.35,0,0,1,0,0,0,0,1,1,49,0,1,0,1,0,1,1,1,0,1
6851.65,1,1,1,1,1,1,1,1,1,68,0,0,0,0,0,0,0,1,0,1
78.05,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
1187.05,0,0,0,0,1,0,1,0,1,30,0,1,0,0,1,1,0,0,0,0
5401.9,0,0,0,0,0,0,0,1,0,72,1,1,0,1,1,1,1,1,0,0
247.0,1,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,1,0,0
520.0,1,1,1,1,1,0,0,0,0,7,0,0,0,1,0,0,0,1,0,1
706.6,1,1,1,1,1,0,1,0,0,9,0,0,0,0,0,0,0,1,0,1
49.9,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0
1370.35,1,0,0,0,1,0,1,0,1,20,0,1,0,0,1,1,0,1,0,0
20.25,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2215.25,1,1,0,1,1,0,1,0,0,29,0,0,0,0,1,0,0,1,0,0
74.0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
214.4,1,1,0,0,0,0,1,0,0,3,0,0,1,0,0,1,1,1,0,0
1871.15,1,1,0,1,0,0,1,1,0,20,0,0,1,0,0,0,1,1,0,0
6171.2,1,1,0,0,1,0,1,1,1,64,0,0,1,0,1,1,0,1,1,0
20.2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
161.45,1,0,0,1,0,0,0,0,0,6,0,1,0,1,0,0,1,0,0,0
1013.2,0,0,1,0,0,0,0,0,0,50,1,0,1,1,0,0,0,1,0,0
336.7,1,0,0,1,0,0,1,0,1,6,0,1,1,0,0,0,1,1,0,0
333.65,1,0,1,1,1,0,0,0,0,7,0,1,1,1,0,0,0,1,1,0
6511.8,0,1,0,1,1,0,1,0,1,72,1,0,0,0,1,0,0,1,1,0
393.45,1,0,0,1,1,0,1,0,0,8,0,1,1,0,0,0,0,1,0,0
7009.5,0,1,0,0,0,0,0,1,1,67,1,0,0,1,1,1,1,1,1,0
2264.05,1,1,1,1,1,1,1,1,1,24,0,0,0,0,0,0,0,1,0,1
6921.7,0,1,0,1,0,0,1,0,1,72,1,0,0,0,1,0,1,1,0,0
600.25,0,0,0,0,0,0,1,0,0,33,0,0,1,0,0,0,0,1,1,0
56.35,1,0,1,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1
4664.15,0,0,0,0,0,0,0,0,1,70,1,1,1,1,0,1,1,1,0,0
1441.8,0,0,0,1,1,0,0,1,0,22,0,1,1,1,0,0,0,1,0,0
5623.7,1,1,0,1,0,0,1,0,1,59,0,0,0,0,0,0,1,1,0,0
695.85,0,0,0,0,0,0,1,0,0,36,0,0,1,0,1,0,0,1,0,0
1028.75,0,0,0,0,0,0,0,0,0,51,1,0,1,1,0,0,0,1,1,0
4155.95,0,0,0,0,0,0,0,1,0,53,0,1,0,1,0,1,1,1,0,0
395.6,0,0,0,0,0,0,0,0,0,20,0,0,1,1,0,0,0,1,1,0
6330.4,0,1,0,1,0,0,0,1,1,63,1,0,1,1,1,0,1,1,0,0
2971.7,1,1,0,1,1,0,0,0,0,40,0,0,1,1,1,0,0,1,0,0
638.0,0,0,0,0,0,0,1,0,0,35,0,0,1,0,0,0,0,1,0,0
2034.25,0,1,0,1,1,0,0,0,1,26,0,0,1,1,0,0,0,1,1,0
2510.2,1,1,1,1,1,1,1,0,1,27,0,0,0,0,0,0,0,1,0,1
3419.5,0,0,0,0,0,0,0,0,0,53,0,1,1,1,1,1,1,1,1,0
2427.35,1,1,0,1,1,1,0,0,0,34,0,0,1,1,1,0,0,1,0,0
1760.25,1,1,1,1,1,1,1,1,1,19,0,0,0,0,0,0,0,1,0,0
3551.65,1,1,0,1,0,0,1,0,0,43,0,0,1,0,1,0,1,1,0,0
122.9,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,1,0
1424.2,0,0,0,0,0,0,1,0,0,56,1,0,0,0,0,0,0,1,1,0
2111.45,1,0,1,1,1,0,1,1,0,57,0,1,0,0,0,0,0,0,0,1
2909.95,1,1,0,1,1,0,1,1,0,34,0,0,1,0,0,0,0,1,1,0
374.0,1,0,1,0,1,0,0,0,0,10,0,1,0,1,0,1,0,0,0,0
20.25,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
300.8,1,0,1,1,1,0,1,0,0,13,0,1,0,0,0,0,0,0,0,1
5581.05,1,1,1,1,1,0,0,1,1,56,0,0,0,1,0,0,0,1,0,0
5676.65,1,1,0,1,1,0,1,1,1,55,0,0,0,0,1,0,0,1,0,0
3379.25,0,0,0,0,0,0,1,1,1,36,1,1,0,0,1,1,1,1,1,0
942.95,0,0,0,0,0,0,0,0,0,47,0,0,1,1,0,0,0,1,0,0
232.4,1,0,0,0,0,0,1,0,0,12,0,0,1,0,1,0,0,1,1,0
85.45,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1
2088.45,1,1,1,1,1,1,1,0,0,24,0,0,0,0,0,0,0,1,0,0
6137.0,0,1,0,1,1,0,0,1,1,63,0,0,0,1,0,0,0,1,0,1
1434.6,1,0,1,1,1,1,1,1,0,35,0,1,0,0,0,0,0,0,0,0
3870.0,0,0,0,0,0,0,0,0,0,67,0,1,1,1,1,1,1,1,0,0
2043.45,1,1,1,1,1,0,1,0,1,25,0,0,0,0,0,0,0,1,0,1
2215.0,1,1,0,1,0,0,0,1,1,21,0,0,0,1,0,0,1,1,0,0
842.25,1,0,0,0,0,0,0,0,1,13,0,1,1,1,0,1,1,1,0,0
2576.2,1,1,1,1,1,0,1,0,0,35,0,0,0,0,0,0,0,1,0,1
1901.0,0,0,0,0,0,1,0,0,0,71,1,0,0,1,0,0,0,1,0,0
601.6,1,0,0,0,0,0,0,0,0,29,0,0,1,1,1,0,0,1,0,0
3515.25,0,0,1,1,1,0,0,1,1,71,1,1,0,1,0,0,0,0,0,1
605.45,1,1,1,1,1,1,1,1,1,7,0,0,1,0,0,0,0,1,0,0
3094.05,1,0,1,1,1,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0
4929.55,0,0,0,0,0,0,0,0,1,65,1,1,0,1,0,1,1,1,0,0
595.05,0,0,0,0,0,0,0,0,0,27,0,0,1,1,0,0,0,1,0,0
469.8,1,1,1,1,1,0,1,0,0,6,0,0,0,0,0,0,0,1,0,1
8436.25,0,1,0,0,0,1,1,1,1,72,1,0,0,0,1,1,1,1,0,0
19.75,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
492.0,1,0,0,1,1,0,0,0,0,11,0,1,1,1,1,0,0,1,0,0
987.95,0,0,0,0,0,0,0,0,0,39,1,0,0,1,0,0,0,1,1,0
5496.9,1,1,1,1,0,1,1,0,0,59,0,0,0,0,0,0,1,1,0,0
1908.35,0,0,0,0,0,0,0,1,1,26,0,1,1,1,0,1,1,1,0,0
107.1,1,0,0,1,1,1,0,0,0,2,0,1,1,1,0,0,0,1,0,0
4575.35,0,0,0,0,0,0,0,1,1,72,1,1,0,1,0,1,1,0,1,0
4309.55,0,0,0,1,0,0,0,0,0,65,0,1,0,1,1,0,1,1,0,0
7922.75,0,1,0,0,1,0,0,1,1,72,1,0,0,1,1,1,0,1,1,0
522.35,1,1,0,0,1,0,1,0,1,6,0,0,0,0,0,1,0,1,0,0
587.7,0,0,0,0,0,1,0,0,0,32,0,0,1,1,1,0,0,1,0,0
3876.2,0,0,0,1,1,0,0,1,1,50,0,1,0,1,0,0,0,1,0,0
3778.85,0,0,0,0,0,0,1,1,1,61,1,1,0,0,0,1,1,0,0,0
1457.25,1,1,1,1,1,0,1,1,1,15,0,0,1,0,0,0,0,1,0,1
8349.45,0,1,0,0,0,0,0,1,1,72,1,0,0,1,0,1,1,1,0,0
185.6,1,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,1,0,1
19.5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1066.9,1,1,1,1,1,0,1,0,1,12,0,0,0,0,0,0,0,1,0,0
973.55,1,0,0,0,1,0,0,0,0,37,0,1,0,1,1,1,0,0,0,1
1226.45,0,0,0,0,0,0,0,0,0,61,0,0,1,1,0,0,0,1,1,0
342.3,0,0,0,0,0,0,0,0,0,18,0,0,1,1,0,0,0,1,1,0
985.05,1,0,0,1,1,0,0,0,0,21,0,1,1,1,0,0,0,1,1,0
3948.45,0,0,0,0,0,0,1,0,1,68,1,1,0,0,0,1,1,0,1,0
828.05,1,1,0,1,1,1,1,0,0,12,0,0,0,0,1,0,0,1,0,0
41.85,1,0,1,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1
6164.7,1,1,1,1,1,0,1,1,1,62,0,0,0,0,0,0,0,1,0,0
2862.75,1,1,1,0,1,1,0,1,1,29,0,0,0,1,0,1,0,1,0,1
33.6,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
343.95,1,1,0,1,1,1,1,0,0,5,0,0,0,0,0,0,0,1,0,1
20.7,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6590.5,0,1,1,0,1,0,1,1,1,62,1,0,0,0,0,1,0,1,1,0
717.95,0,0,0,0,0,0,0,0,0,36,1,0,1,1,0,0,0,1,1,0
2890.65,1,1,1,0,1,1,1,1,1,28,0,0,0,0,0,1,0,1,0,1
4885.85,0,0,0,0,0,0,0,1,0,69,0,1,0,1,1,1,1,1,1,0
1222.05,1,1,0,0,0,0,1,1,0,11,0,0,0,0,1,1,1,1,0,1
6871.7,1,1,1,0,1,0,1,1,1,63,0,0,0,0,0,1,0,1,0,0
405.6,0,0,0,0,0,0,0,0,0,23,0,0,1,1,0,0,0,1,0,0
208.25,1,0,0,0,0,0,0,0,0,10,0,0,1,1,1,0,0,1,0,0
1801.9,0,0,0,0,0,0,1,0,0,71,1,0,0,0,1,0,0,1,0,0
3062.45,1,0,1,0,0,1,1,0,1,45,0,1,0,0,0,1,1,1,0,0
1764.75,0,0,0,0,0,0,0,0,0,70,1,0,0,1,0,0,0,1,1,0
1816.75,1,1,1,1,1,0,1,0,1,22,0,0,0,0,0,0,0,1,1,0
1255.1,0,0,0,0,0,0,0,0,0,52,1,0,0,1,0,0,0,1,1,0
5743.05,0,1,1,0,1,0,1,1,1,55,0,0,0,0,0,1,0,1,0,1
3921.1,0,0,0,0,0,0,0,1,1,65,1,1,0,1,1,1,1,0,0,0
1463.45,0,0,0,0,0,0,0,0,0,72,1,0,1,1,0,0,0,1,1,0
189.45,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,1,0,0
96.8,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,1,1,0
408.5,1,1,1,1,1,1,1,0,1,5,0,0,1,0,0,0,0,1,0,0
1846.65,0,0,0,1,0,0,0,1,1,24,1,1,0,1,1,0,1,1,1,0
8456.75,0,1,0,0,0,0,1,1,1,72,1,0,0,0,1,1,1,1,1,0
1011.5,1,0,0,0,0,0,1,1,0,21,0,1,0,0,0,1,1,0,0,0
4263.4,0,0,0,0,1,0,1,1,1,69,0,1,0,0,1,1,0,0,0,0
2549.1,1,0,0,0,1,0,1,0,0,44,0,1,1,0,0,1,0,1,1,0
3965.05,0,0,1,1,1,1,1,1,0,61,0,1,0,0,0,0,0,1,1,0
2496.7,1,1,0,1,1,1,1,1,1,24,0,0,0,0,1,0,0,1,0,1
90.6,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1
288.05,1,0,0,0,1,0,1,0,0,6,0,1,1,0,0,1,0,1,0,1
368.1,1,1,1,1,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,1
7840.6,0,1,1,0,1,0,1,1,1,72,1,0,0,0,0,1,0,1,0,0
6632.75,0,0,0,0,0,0,0,1,1,72,1,1,0,1,0,1,1,1,0,0
1013.35,1,1,1,1,1,1,1,0,0,14,0,0,0,0,0,0,0,1,0,0
152.95,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0
3772.65,0,1,1,1,1,0,0,0,0,48,0,0,1,1,0,0,0,1,0,0
1026.35,0,0,0,0,0,0,0,0,0,55,0,0,1,1,0,0,0,1,1,0
19.3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
5031.85,0,1,0,0,0,0,0,1,1,45,0,0,1,1,1,1,1,1,0,0
220.4,1,1,0,1,1,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0
1416.5,0,0,0,0,0,0,0,0,0,71,1,0,1,1,0,0,0,1,0,0
158.35,1,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,1,0,0
256.6,1,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1
5542.55,0,0,0,0,0,0,0,1,1,69,1,1,1,1,0,1,1,1,1,0
68.5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
8443.7,0,1,0,0,0,1,1,1,1,72,1,0,0,0,1,1,1,1,0,0
791.75,1,1,1,1,0,0,1,0,0,11,0,0,1,0,0,0,1,1,0,1
5708.2,0,0,0,0,0,0,0,0,1,71,1,1,0,1,0,1,1,1,0,0
69.95,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2016.3,0,0,0,0,0,0,0,1,1,33,1,1,0,1,0,1,1,0,0,0
326.65,0,0,0,0,0,0,0,0,0,16,0,0,1,1,0,0,0,1,0,0
5471.75,0,1,1,0,0,1,0,0,0,56,0,0,0,1,0,1,1,1,0,0
19.95,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
346.4,1,0,1,1,1,0,1,1,1,5,0,1,1,0,0,0,0,1,0,1
1061.6,0,0,0,0,0,0,0,0,0,57,0,0,1,1,0,0,0,1,1,0
1971.5,0,0,0,1,1,0,1,0,0,56,0,1,0,0,1,0,0,0,1,0
773.65,1,1,1,1,1,0,1,1,0,8,0,0,0,0,0,0,0,1,0,1
1422.05,1,0,0,1,0,0,0,0,0,22,0,1,1,1,0,0,1,1,1,1
19.75,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
2460.35,1,0,0,0,0,0,1,1,0,40,0,1,1,0,1,1,1,1,1,0
856.5,0,0,0,0,0,0,0,0,0,46,1,0,1,1,1,0,0,1,1,0
1275.85,0,0,0,0,0,0,0,0,0,63,1,0,1,1,0,0,0,1,1,0
7467.5,0,1,1,1,0,0,1,1,1,68,1,0,0,0,0,0,1,1,1,0
7261.75,0,1,0,0,0,0,1,1,1,69,1,0,1,0,1,1,1,1,1,0
5116.6,1,1,1,0,1,0,0,0,0,56,0,0,0,1,0,1,0,1,0,0
660.05,0,0,0,1,1,0,1,0,1,10,0,1,1,0,0,0,0,1,1,0
6590.8,0,1,0,0,0,0,0,1,0,63,0,0,0,1,1,1,1,1,0,0
1208.15,0,0,0,0,0,0,1,0,1,24,1,1,0,0,0,1,1,0,1,0
1033.9,1,0,0,1,1,0,1,0,0,19,0,1,0,0,0,0,0,1,0,0
1885.15,1,1,1,1,1,0,1,1,0,22,0,0,0,0,0,0,0,1,1,0
2467.1,1,1,1,1,0,0,1,0,0,29,0,0,0,0,0,0,1,1,0,1
989.45,0,0,0,1,1,0,1,1,1,13,0,1,0,0,0,0,0,1,0,1
2006.95,0,0,0,0,0,0,1,0,0,70,1,0,0,0,0,0,0,1,0,0
5025.0,1,1,1,1,1,0,0,1,1,49,0,0,1,1,0,0,0,1,0,0
4830.25,0,1,0,0,0,1,1,1,1,43,0,0,0,0,0,1,1,1,0,1
59.75,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1
3088.25,0,0,1,0,1,0,0,1,1,42,0,1,1,1,0,1,0,1,1,0
3134.7,0,0,0,0,1,0,1,0,0,57,0,1,1,0,0,1,0,1,0,0
94.55,1,0,0,1,0,1,0,1,0,2,0,1,1,1,0,0,1,1,0,1
8312.4,0,1,0,0,0,0,1,1,1,72,1,0,0,0,1,1,1,1,0,0
4863.85,1,1,1,1,1,1,1,1,1,46,0,0,0,0,0,0,0,1,0,0
6871.9,1,1,0,0,1,1,1,1,1,66,0,0,0,0,1,1,0,1,0,1
6529.25,0,1,1,0,0,0,0,0,1,62,0,0,0,1,0,1,1,1,0,1
6637.9,0,0,0,0,0,0,1,1,1,72,1,1,0,0,0,1,1,1,0,0
3165.6,0,1,1,0,1,0,1,1,0,35,0,0,1,0,0,1,0,1,1,0
1454.15,1,1,0,1,0,0,0,0,0,17,0,0,0,1,1,0,1,1,0,1
6786.1,0,0,1,0,0,0,1,1,1,72,1,1,0,0,0,1,1,1,0,0
543.0,0,0,0,0,0,0,0,0,0,28,0,0,1,1,0,0,0,1,1,0
1327.15,0,0,0,0,0,0,1,0,0,56,1,0,0,0,1,0,0,1,0,1
2404.15,1,1,0,0,1,0,1,0,0,31,0,0,0,0,1,1,0,1,0,1
867.3,0,0,0,0,0,0,0,0,0,45,0,0,1,1,0,0,0,1,0,0
25.75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
114.7,1,0,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,1,0,1
109.5,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,1,0,0
4692.95,0,1,1,1,1,0,1,1,1,48,0,0,1,0,0,0,0,1,0,0
546.85,1,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,1,1,0
1274.05,0,0,0,0,0,0,1,0,0,64,1,0,1,0,0,0,0,1,1,0
1782.4,1,0,0,1,0,0,1,0,0,50,0,1,0,0,0,0,1,0,0,0
5301.1,0,1,0,1,1,0,0,1,1,52,0,0,0,1,0,0,0,1,1,0
280.35,1,1,1,1,1,1,1,0,0,4,0,0,1,0,0,0,0,1,0,0
2897.95,1,1,1,1,1,1,0,1,1,32,0,0,1,1,0,0,0,1,0,0
3371.0,0,0,0,0,0,0,0,1,0,45,1,1,0,1,1,1,1,1,1,0
801.3,1,1,1,1,0,0,1,0,1,9,0,0,0,0,0,0,1,1,0,0
6975.25,0,1,0,0,1,1,1,1,1,66,0,0,0,0,1,1,0,1,0,1
257.05,1,1,1,1,1,0,0,0,1,3,0,0,0,1,0,0,0,1,1,1
1079.45,0,0,0,0,0,0,0,0,0,54,1,0,1,1,0,0,0,1,0,0
40.1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1
6997.3,0,1,0,0,0,0,0,1,1,64,1,0,0,1,0,1,1,1,1,0
2217.15,1,1,1,1,1,1,1,0,0,31,0,0,0,0,0,0,0,1,0,1
1129.1,1,1,0,1,1,0,1,1,1,14,0,0,1,0,0,0,0,1,0,1
979.05,0,1,0,1,0,0,1,1,0,12,0,0,1,0,1,0,1,1,0,0
4119.4,0,0,0,0,0,1,1,0,0,67,0,1,1,0,0,1,1,1,0,0
2568.55,1,0,1,0,0,0,0,1,0,35,0,1,0,1,0,1,1,1,1,1
3349.1,0,0,0,0,0,0,0,0,1,45,1,1,0,1,0,1,1,1,0,0
492.1,1,0,0,1,1,0,0,0,0,10,0,1,1,1,0,0,0,1,0,0
1718.95,1,0,0,1,0,1,1,0,0,29,0,1,0,0,0,0,1,1,0,0
605.25,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,1,0,0
1344.5,0,0,0,0,0,0,1,0,0,66,1,0,1,0,0,0,0,1,1,0
4267.15,0,1,0,1,0,0,0,1,0,51,0,0,1,1,0,0,1,1,0,0
1121.05,0,0,0,0,0,0,0,0,0,45,1,0,0,1,0,0,0,1,0,0
918.7,0,0,0,0,0,0,0,0,0,49,0,0,1,1,1,0,0,1,0,0
521.8,0,0,0,0,0,0,1,0,0,29,1,0,1,0,0,0,0,1,0,0
4469.1,1,1,0,0,0,0,1,1,1,40,0,0,0,0,1,1,1,1,1,0
3580.3,1,1,1,1,1,1,1,1,1,37,0,0,0,0,0,0,0,1,0,1
1729.35,1,1,1,1,1,0,0,0,0,25,0,0,1,1,0,0,0,1,0,0
1073.3,1,0,1,1,1,0,1,1,1,22,0,1,0,0,0,0,0,0,0,0
4566.5,0,0,0,0,0,0,1,1,1,72,1,1,0,0,0,1,1,0,0,0
293.3,1,0,0,1,1,0,1,0,1,7,0,1,0,0,1,0,0,0,0,1
2603.1,0,0,0,0,1,0,0,1,1,33,1,1,1,1,1,1,0,1,1,0
1783.75,1,1,0,0,1,0,1,0,0,23,0,0,1,0,0,1,0,1,0,0
2440.15,1,1,1,1,1,1,1,1,1,24,0,0,0,0,0,0,0,1,0,1
79.55,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
6322.1,0,0,0,0,0,0,0,1,1,69,1,1,0,1,0,1,1,1,0,0
57.4,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,1,1,0
4284.65,0,0,0,0,1,0,1,1,1,56,0,1,1,0,0,1,0,1,0,0
7138.65,0,1,0,0,0,0,1,1,1,65,0,0,0,0,1,1,1,1,0,0
1539.75,0,0,1,0,0,0,0,0,0,71,0,0,1,1,0,0,0,1,0,0
1058.1,1,1,0,1,1,1,1,0,0,14,0,0,0,0,0,0,0,1,0,0
123.8,1,1,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0
2781.85,0,1,1,1,1,0,0,1,0,32,0,0,0,1,0,0,0,1,0,1
2731.0,1,0,1,1,0,0,0,0,1,40,0,1,1,1,0,0,1,1,0,0
20.75,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
89.1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1
497.3,1,1,0,1,1,0,1,0,0,7,0,0,1,0,0,0,0,1,0,0
711.15,1,0,1,1,1,0,1,0,0,15,0,1,0,0,0,0,0,1,0,0
1607.2,1,1,1,1,0,0,0,1,0,17,0,0,0,1,0,0,1,1,1,1
1490.95,1,1,1,1,1,0,1,0,0,19,0,0,1,0,0,0,0,1,0,1
1898.1,0,0,0,0,0,0,0,0,0,71,1,0,0,1,0,0,0,1,0,0
3273.95,0,0,0,0,0,0,0,0,0,54,1,1,0,1,0,1,1,1,1,0
2929.75,1,1,0,0,0,0,1,0,0,31,0,0,0,0,1,1,1,1,0,0
838.7,1,1,1,1,0,0,0,0,0,11,0,0,1,1,0,0,1,1,0,0
1443.65,1,1,1,1,1,1,1,0,1,18,0,0,1,0,0,0,0,1,0,0
7746.7,0,1,0,0,0,1,1,1,1,72,1,0,0,0,0,1,1,1,0,0
6951.15,1,1,0,1,1,1,1,1,1,71,0,0,0,0,1,0,0,1,0,0
214.75,1,0,0,0,1,1,0,1,0,5,0,1,0,1,1,1,0,0,0,0
2669.45,0,0,0,0,1,0,0,0,1,38,0,1,0,1,1,1,0,1,0,0
235.2,1,0,0,0,1,0,1,0,0,5,0,1,1,0,0,1,0,1,1,0
92.65,1,0,1,1,1,1,1,0,0,2,0,1,1,0,0,0,0,1,0,1
3103.25,0,0,0,1,0,1,0,0,0,52,1,1,0,1,0,0,1,1,0,0
606.25,1,1,1,1,1,1,1,0,0,8,0,0,0,0,0,0,0,1,0,1
5330.2,0,0,1,1,1,0,1,1,1,68,1,1,0,0,0,0,0,1,0,0
1403.1,0,0,0,0,0,0,1,0,0,69,0,0,1,0,1,0,0,1,1,0
2727.8,1,0,0,0,0,0,1,0,0,42,0,1,0,0,1,1,1,1,0,0
5038.45,0,1,0,0,1,0,1,1,1,50,1,0,1,0,0,1,0,1,0,0
19.1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
80.3,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1
1462.6,1,0,0,1,1,0,1,0,0,33,0,1,1,0,1,0,0,1,0,0
